"predict","False","True"
"True",0.843188333831458,0.156811666168542
"True",0.86329430038359,0.13670569961641
"True",0.862874151772369,0.137125848227631
"True",0.862465532139934,0.137534467860066
"True",0.860760043195336,0.139239956804664
"True",0.885498639034898,0.114501360965102
"True",0.875275109232146,0.124724890767854
"True",0.868771650412856,0.131228349587144
"False",0.998956934266773,0.00104306573322716
"False",0.999135742064671,0.000864257935328943
"False",0.999243181308422,0.000756818691578043
"False",0.996223892821589,0.00377610717841145
"False",0.996112089706319,0.0038879102936812
"False",0.991905883746904,0.00809411625309585
"True",0.846517824116587,0.153482175883413
"True",0.845538685541826,0.154461314458174
"True",0.862274086134781,0.137725913865219
"True",0.861620742509588,0.138379257490412
"True",0.86094649742618,0.13905350257382
"True",0.86037225464979,0.13962774535021
"True",0.857310587903292,0.142689412096709
"True",0.872799456685067,0.127200543314933
"False",0.999283566681771,0.000716433318229223
"False",0.999362544029138,0.000637455970862304
"False",0.998793848743851,0.00120615125614907
"False",0.998999965942716,0.0010000340572837
"False",0.999087802935277,0.000912197064722524
"False",0.999182441146488,0.000817558853512227
"False",0.999119119218132,0.000880880781867898
"False",0.93114074605115,0.0688592539488494
"False",0.960986019182371,0.0390139808176291
"False",0.977802021948597,0.0221979780514028
"False",0.977162797093969,0.022837202906031
"False",0.988094099180429,0.0119059008195711
"False",0.992804643435875,0.00719535656412539
"False",0.995245785991132,0.00475421400886819
"False",0.99811599869491,0.0018840013050904
"False",0.99842481423546,0.00157518576454036
"False",0.998709379284709,0.00129062071529115
"False",0.998901789005154,0.00109821099484613
"False",0.998946119332416,0.00105388066758434
"False",0.998991634000418,0.00100836599958231
"False",0.999051114074867,0.000948885925132579
"False",0.999067345449287,0.000932654550713156
"False",0.999359101259845,0.000640898740154814
"False",0.999400904674259,0.000599095325740991
"False",0.99943553987774,0.000564460122259532
"False",0.999453816484286,0.000546183515714287
"False",0.996871342922525,0.0031286570774751
"False",0.999459231310005,0.000540768689995073
"False",0.999464633363511,0.000535366636489477
"False",0.999469297652016,0.000530702347984506
"False",0.999398707457773,0.000601292542226522
"False",0.999378487247781,0.000621512752218607
"False",0.999359858464279,0.000640141535721316
"False",0.999339122132836,0.000660877867164371
"False",0.999450918307031,0.000549081692968745
"False",0.999456338836977,0.000543661163022745
"False",0.999390165430037,0.000609834569962714
"False",0.999347935519368,0.000652064480631891
"False",0.998766493163507,0.00123350683649348
"False",0.999101795647572,0.000898204352427584
"False",0.999313546836538,0.000686453163462144
"False",0.999435787290731,0.000564212709269099
"False",0.999735737701778,0.00026426229822228
"False",0.999773988283184,0.00022601171681649
"False",0.999800990600465,0.000199009399534601
"False",0.999818198288313,0.000181801711687237
"False",0.999890174075735,0.000109825924265139
"False",0.999905004667392,9.49953326079281e-05
"False",0.990049736251213,0.00995026374878673
"False",0.990694337518247,0.00930566248175304
"False",0.998273337819873,0.00172666218012656
"False",0.998090864111763,0.00190913588823672
"False",0.997898118702328,0.00210188129767184
"False",0.997593713587208,0.00240628641279157
"False",0.997835349620837,0.00216465037916334
"False",0.997377040426395,0.00262295957360539
"False",0.996804854044691,0.00319514595530856
"False",0.996125290159642,0.00387470984035833
"False",0.995115649581856,0.00488435041814352
"False",0.994134258745197,0.00586574125480299
"False",0.993166414549201,0.00683358545079899
"False",0.991930312919615,0.00806968708038552
"True",0.155808486439002,0.844191513560998
"True",0.15581560863263,0.84418439136737
"False",0.9722453752141,0.0277546247858996
"False",0.962879389459503,0.0371206105404975
"True",0.763850701783801,0.236149298216199
"True",0.717893825817744,0.282106174182256
"False",0.999613001125899,0.000386998874101202
"False",0.999554215001115,0.000445784998884857
"False",0.999656547419552,0.000343452580448309
"False",0.999681782880283,0.000318217119717255
"True",0.843010911688962,0.156989088311038
"True",0.842830550995682,0.157169449004318
"True",0.842248965100497,0.157751034899503
"True",0.842388873544497,0.157611126455503
"True",0.842822711893152,0.157177288106848
"True",0.843449943378753,0.156550056621247
"False",0.999711640108053,0.000288359891947235
"False",0.995780664022961,0.00421933597703876
"False",0.995338801664967,0.00466119833503342
"False",0.995329624441825,0.00467037555817528
"False",0.994470255613686,0.00552974438631376
"False",0.994404147393453,0.00559585260654753
"False",0.994553594618299,0.00544640538170077
"False",0.994501464244185,0.00549853575581501
"True",0.883751044168742,0.116248955831258
"True",0.880984731371367,0.119015268628633
"True",0.87789622303291,0.12210377696709
"True",0.845592575569099,0.154407424430901
"True",0.845005983524809,0.154994016475191
"True",0.844699634253833,0.155300365746167
"False",0.999582786364613,0.000417213635387259
"False",0.999504969793135,0.000495030206865004
"False",0.99966303269797,0.000336967302029913
"False",0.999611389719742,0.000388610280257739
"False",0.999560792983519,0.000439207016480904
"False",0.999483860955556,0.000516139044444155
"False",0.999555772514204,0.00044422748579589
"False",0.999547921905298,0.000452078094702003
"False",0.999541191971363,0.000458808028636857
"False",0.999667980362521,0.000332019637478596
"False",0.999555902283446,0.00044409771655409
"False",0.999622335019472,0.000377664980527967
"False",0.999670521490366,0.000329478509634389
"False",0.999706388840714,0.000293611159286465
"False",0.999749721301808,0.000250278698192054
"False",0.999768513378425,0.000231486621575189
"False",0.999781558388233,0.000218441611766777
"False",0.999789083155464,0.00021091684453559
"False",0.99976980889654,0.000230191103459891
"False",0.999741695385679,0.000258304614321278
"False",0.999703694620772,0.000296305379228316
"False",0.999649369845451,0.000350630154549025
"False",0.999699359501414,0.000300640498585589
"False",0.999626762244725,0.000373237755275244
"True",0.348753538203031,0.651246461796969
"False",0.996813111198442,0.00318688880155754
"False",0.999702243900628,0.000297756099371932
"False",0.996141621810527,0.00385837818947256
"False",0.995304264014128,0.00469573598587185
"False",0.978659030302168,0.0213409696978317
"False",0.964169983713053,0.0358300162869467
"False",0.999240709886442,0.00075929011355803
"False",0.999184452437832,0.000815547562168268
"False",0.99915135623752,0.000848643762479908
"False",0.999183723548679,0.00081627645132121
"False",0.999156121615427,0.000843878384573411
"False",0.999142187725032,0.000857812274967983
"False",0.999115569541947,0.000884430458052947
"False",0.992030055861906,0.0079699441380936
"False",0.992449811357097,0.00755018864290328
"False",0.992924946666476,0.00707505333352394
"False",0.996340277628971,0.00365972237102934
"False",0.99930710730693,0.000692892693070313
"False",0.999327305717056,0.000672694282943715
"False",0.999347690726513,0.000652309273486956
"False",0.999367351873737,0.000632648126263371
"False",0.999379972262268,0.000620027737732335
"False",0.999399709575846,0.000600290424154225
"False",0.999416030765068,0.000583969234932328
"False",0.999431470124727,0.000568529875273395
"False",0.999411091621634,0.00058890837836652
"False",0.999404753763275,0.000595246236724547
"False",0.999395573564565,0.000604426435435262
"False",0.999389726466149,0.000610273533851181
"False",0.99919109415033,0.000808905849669788
"False",0.999198085177219,0.000801914822781009
"False",0.999210525740625,0.000789474259375245
"False",0.999210801284451,0.000789198715549532
"False",0.999137103503233,0.00086289649676734
"False",0.999162531936264,0.000837468063736232
"False",0.999181593777447,0.000818406222552863
"False",0.999185661907839,0.000814338092160828
"False",0.999405252867605,0.000594747132395037
"False",0.999384354863682,0.000615645136317924
"False",0.999360878257593,0.000639121742406856
"False",0.999340242212057,0.000659757787942788
"False",0.999419890991918,0.000580109008081505
"False",0.999410013432931,0.000589986567069158
"False",0.999397136837429,0.000602863162571369
"False",0.999385230715716,0.000614769284283516
"False",0.999498144047949,0.000501855952051502
"False",0.999494287366077,0.000505712633923156
"False",0.9994937678965,0.000506232103500231
"False",0.999484602681663,0.000515397318336626
"False",0.999135665825814,0.000864334174185498
"True",0.841634901653489,0.158365098346511
"True",0.840428691152541,0.159571308847459
"True",0.840166609095891,0.159833390904109
"True",0.838326590291291,0.161673409708709
"True",0.858151703303735,0.141848296696265
"True",0.857663503233097,0.142336496766903
"True",0.857304659181464,0.142695340818536
"True",0.857482254923813,0.142517745076187
"False",0.924064595017657,0.0759354049823433
"False",0.906642956389086,0.0933570436109138
"True",0.89449859987484,0.10550140012516
"False",0.9047245486001,0.0952754513999
"False",0.999696939304202,0.000303060695798423
"False",0.9998510865874,0.000148913412599914
"False",0.998549897032153,0.00145010296784691
"False",0.991880546241237,0.0081194537587627
"False",0.979452718947533,0.020547281052467
"False",0.986883524723722,0.0131164752762783
"False",0.986488531494948,0.0135114685050521
"False",0.983863080295807,0.016136919704193
"False",0.984585075146227,0.0154149248537734
"False",0.985136794781855,0.0148632052181446
"False",0.98517678407512,0.0148232159248805
"False",0.988284694046073,0.0117153059539273
"False",0.998592011672676,0.00140798832732446
"False",0.99939096548073,0.000609034519270312
"False",0.999654787324576,0.000345212675423952
"False",0.999915136234229,8.48637657706011e-05
"False",0.99992765198399,7.23480160098643e-05
"False",0.999933440772715,6.65592272847759e-05
"False",0.97879145348496,0.0212085465150404
"True",0.828760392728493,0.171239607271507
"True",0.240639518595508,0.759360481404492
"True",0.330936891004352,0.669063108995648
"False",0.982063178364921,0.0179368216350789
"False",0.990199197792514,0.0098008022074859
"False",0.990951565226424,0.00904843477357602
"False",0.991359165575245,0.00864083442475541
"False",0.99148093567333,0.00851906432666975
"False",0.995665115480726,0.00433488451927426
"False",0.996007226488187,0.00399277351181287
"False",0.995844711095894,0.00415528890410618
"False",0.99737572109819,0.00262427890181041
"False",0.992433759307943,0.00756624069205686
"False",0.990988494520748,0.00901150547925177
"False",0.989318552535476,0.010681447464524
"False",0.996511741660228,0.00348825833977148
"False",0.999751043497475,0.000248956502524616
"False",0.999393173728859,0.000606826271141398
"False",0.998809041263219,0.00119095873678072
"False",0.997709064616284,0.00229093538371656
"False",0.993267091508157,0.00673290849184334
"False",0.999582093603597,0.000417906396402922
"False",0.999639579141707,0.000360420858293339
"False",0.999663801762374,0.000336198237625469
"False",0.999657321725709,0.000342678274291312
"False",0.999649324936756,0.000350675063244421
"False",0.999620695671431,0.000379304328569297
"False",0.999576270985167,0.000423729014833085
"False",0.999419334993129,0.000580665006871087
"False",0.999334365562895,0.000665634437105042
"False",0.999191761724595,0.000808238275404909
"False",0.999217414351188,0.000782585648812297
"False",0.999227540090909,0.000772459909091057
"False",0.999241387216054,0.00075861278394563
"False",0.999252499621253,0.000747500378747361
"False",0.999267961815458,0.000732038184542458
"False",0.999525262133219,0.000474737866780954
"False",0.999499332702673,0.000500667297326668
"False",0.999469704919667,0.000530295080332643
"False",0.999445091908543,0.000554908091457282
"False",0.999532366069992,0.000467633930007892
"False",0.999516309252078,0.000483690747921741
"False",0.99949241215467,0.000507587845330173
"False",0.999470941716786,0.000529058283214295
"False",0.999650493792386,0.000349506207613966
"False",0.999632858045798,0.000367141954202351
"False",0.999763727901967,0.000236272098032672
"False",0.999760338944977,0.000239661055022743
"False",0.999702216613365,0.000297783386635442
"False",0.999674569390206,0.000325430609794403
"False",0.999646029227651,0.000353970772348914
"False",0.999894060473276,0.000105939526724194
"False",0.999626630856445,0.000373369143555358
"False",0.999661601253094,0.000338398746906419
"False",0.999705851318739,0.000294148681261106
"False",0.999740792565911,0.00025920743408859
"False",0.999883234465512,0.000116765534488253
"False",0.999878215331289,0.000121784668710654
"False",0.999874555516661,0.000125444483338839
"False",0.999870222310471,0.000129777689529563
"False",0.999879015995673,0.000120984004327036
"False",0.999875610369386,0.000124389630614079
"False",0.999872754308966,0.00012724569103423
"False",0.999869460696145,0.000130539303855295
"False",0.999933086545391,6.69134546091137e-05
"False",0.999934362344992,6.56376550078674e-05
"False",0.999868762063654,0.000131237936346244
"True",0.840652339207285,0.159347660792715
"True",0.839014945351529,0.160985054648471
"True",0.837456687124649,0.162543312875351
"True",0.859690407826209,0.140309592173791
"True",0.85919777954975,0.14080222045025
"True",0.858768577532727,0.141231422467273
"True",0.85844814974793,0.14155185025207
"True",0.858193279755741,0.141806720244259
"True",0.858080962064953,0.141919037935047
"False",0.956998093157542,0.043001906842458
"False",0.939035297178841,0.0609647028211592
"False",0.918428899097711,0.0815711009022888
"False",0.997277100774859,0.00272289922514066
"False",0.997278966731977,0.00272103326802301
"False",0.997193607426851,0.00280639257314862
"False",0.997112364325976,0.00288763567402379
"False",0.998951334441352,0.00104866555864824
"False",0.999219539888134,0.000780460111866053
"False",0.999321228138231,0.000678771861768751
"False",0.999413906305249,0.00058609369475127
"True",0.837059409056004,0.162940590943996
"True",0.842132360932669,0.157867639067331
"True",0.840151073222462,0.159848926777538
"True",0.838696032244774,0.161303967755226
"True",0.835843341507791,0.164156658492209
"False",0.999241488893405,0.000758511106595034
"False",0.999366171829098,0.000633828170901953
"False",0.999419206621893,0.000580793378107167
"False",0.999447643202561,0.000552356797439387
"False",0.999391450056999,0.000608549943001231
"False",0.999410694012086,0.000589305987913719
"False",0.999426462318777,0.000573537681223458
"False",0.999433384451054,0.000566615548945971
"False",0.999479238551528,0.000520761448472448
"False",0.999477308787285,0.000522691212714864
"False",0.999472538189643,0.000527461810357362
"False",0.999469913836795,0.000530086163205348
"False",0.997228395097996,0.00277160490200399
"False",0.99832908415859,0.0016709158414101
"False",0.998851032800358,0.00114896719964233
"False",0.998624968733775,0.00137503126622478
"False",0.988921567911437,0.0110784320885625
"False",0.973765173499927,0.0262348265000729
"False",0.914774995535213,0.0852250044647875
"False",0.959237806682987,0.0407621933170128
"False",0.999415723674329,0.000584276325671303
"False",0.999398194793791,0.000601805206208743
"False",0.999373752218095,0.000626247781905146
"False",0.999357044143659,0.000642955856341166
"False",0.999378552952404,0.000621447047596388
"False",0.999359784278067,0.000640215721932764
"False",0.999346809229403,0.000653190770596565
"False",0.999289728094414,0.000710271905585544
"True",0.846991951700559,0.153008048299441
"True",0.845359785200936,0.154640214799064
"True",0.844054179728459,0.155945820271541
"True",0.841467427344004,0.158532572655996
"True",0.840417199703943,0.159582800296057
"False",0.998460513295005,0.0015394867049948
"False",0.998261294009937,0.00173870599006275
"False",0.998094356753532,0.00190564324646814
"False",0.999887312546977,0.000112687453023321
"False",0.999913715258865,8.62847411353099e-05
"False",0.999932376473035,6.76235269648774e-05
"False",0.999943845898451,5.61541015487854e-05
"False",0.999944110028324,5.58899716760819e-05
"False",0.999948512380012,5.14876199882743e-05
"False",0.999953422590585,4.65774094145878e-05
"False",0.999958979102228,4.10208977717148e-05
"False",0.999956119750169,4.38802498305932e-05
"False",0.999959576394245,4.04236057547852e-05
"False",0.999962143680635,3.78563193646584e-05
"False",0.999964492879041,3.55071209585175e-05
"False",0.999963740477777,3.62595222227532e-05
"False",0.999966019582605,3.39804173954061e-05
"False",0.99996751008354,3.24899164597364e-05
"False",0.99313461074191,0.00686538925808976
"False",0.993715621265179,0.00628437873482062
"False",0.996043942659503,0.00395605734049654
"False",0.997032621647883,0.00296737835211689
"False",0.998055132492324,0.00194486750767639
"False",0.993462312845845,0.00653768715415543
"False",0.99178822129674,0.00821177870325968
"False",0.989230814428064,0.0107691855719362
"False",0.986049964825129,0.0139500351748711
"False",0.976931164801159,0.0230688351988407
"False",0.981547214797936,0.0184527852020643
"False",0.98442725339257,0.0155727466074302
"False",0.986038104764265,0.0139618952357349
"False",0.96265438436491,0.0373456156350895
"False",0.999917863164594,8.21368354063894e-05
"False",0.99991686151199,8.31384880098593e-05
"False",0.99991771996731,8.22800326898792e-05
"False",0.999953616304889,4.63836951110132e-05
"False",0.999952603385836,4.73966141641751e-05
"False",0.999950991236725,4.90087632749096e-05
"False",0.999949931295613,5.00687043865454e-05
"False",0.999959071463005,4.09285369945973e-05
"False",0.984032746373278,0.0159672536267219
"True",0.864039266987151,0.135960733012848
"True",0.863605821884193,0.136394178115808
"True",0.862870090415501,0.137129909584499
"True",0.862596328702735,0.137403671297265
"True",0.862320860041121,0.137679139958879
"True",0.862036324053815,0.137963675946185
"True",0.861924742366513,0.138075257633487
"True",0.844809975230026,0.155190024769974
"True",0.844387367795067,0.155612632204933
"False",0.9975843693176,0.0024156306823998
"False",0.994691793597211,0.00530820640278937
"False",0.996391502356485,0.0036084976435155
"False",0.997402718276935,0.00259728172306495
"False",0.99809976418854,0.00190023581145995
"False",0.999184973769209,0.000815026230790682
"False",0.999244103363848,0.000755896636152241
"False",0.917614435671337,0.0823855643286628
"False",0.903096835496967,0.0969031645030327
"False",0.920646053533413,0.0793539464665874
"False",0.906330270758848,0.0936697292411519
"True",0.896933930972632,0.103066069027368
"False",0.996487433800875,0.00351256619912503
"False",0.972596906404494,0.0274030935955056
"False",0.983469773967225,0.0165302260327747
"False",0.989833882733265,0.0101661172667354
"False",0.99372538990732,0.00627461009268026
"False",0.999422169732279,0.000577830267721497
"False",0.999451057957588,0.00054894204241223
"False",0.999465881823377,0.000534118176623278
"False",0.999475366378135,0.000524633621865388
"False",0.99943801957041,0.000561980429589656
"False",0.996779306709496,0.00322069329050366
